name,st_id,passengers,bef0600,af0600,af0605,af0610,af0615,af0620,af0625,af0630,af0635,af0640,af0645,af0650,af0655,af0700,af0705,af0710,af0715,af0720,af0725,af0730,af0735,af0740,af0745,af0750,af0755,af0800,af0805,af0810,af0815,af0820,af0825,af0830,af0835,af0840,af0845,af0850,af0855,af0900,af0905,af0910,af0915,af0920,af0925,af0930,af0935,af0940,af0945,af0950,af0955,af1000,af1005,af1010,af1015,af1020,af1025,af1030,af1035,af1040,af1045,af1050,af1055,af1100,af1105,af1110,af1115,af1120,af1125,af1130,af1135,af1140,af1145,af1150,af1155,af1200
平和台,470,2208,4,0,0,1,1,1,5,0,1,10,18,3,5,10,18,11,100,85,22,33,7,43,47,2,21,21,28,28,14,13,5,19,5,5,3,4,12,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12
氷川台,471,796,2,0,0,2,0,8,10,5,3,6,12,15,25,19,8,27,53,38,29,72,81,53,63,38,100,84,65,55,42,56,55,31,19,57,31,19,13,27,8,6,14,14,13,13,5,5,1,8,36,6,13,9,3,2,0,2,2,0,3,0,1,2,4,0,1,1,1,1,0,0,0,1,1,23
千川,472,745,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,35,32,30,57,42,49,53,70,66,74,76,71,100,86,62,55,47,44,40,46,30,22,18,22,15,15,11,13,11,3,8,11,15,13,6,11,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,35
要町,473,771,5,0,0,0,0,2,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,54,47,43,39,46,30,22,18,22,15,15,11,12,11,3,8,11,15,12,7,11,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
東池袋,474,828,5,0,0,0,0,3,1,1,1,0,1,5,7,13,9,7,13,21,35,32,30,57,42,50,53,70,66,74,76,71,100,85,63,55,47,43,39,46,29,21,18,21,14,14,10,12,10,3,8,10,15,12,7,10,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,35
護国寺,475,832,5,0,0,0,0,3,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,71,100,86,62,55,47,43,40,46,30,21,18,21,15,15,10,12,10,3,9,10,15,12,6,10,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,36
江戸川橋,476,1014,5,0,0,0,0,3,1,1,1,0,1,5,7,13,9,7,13,21,35,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,48,43,40,45,30,22,18,22,14,14,11,13,11,3,8,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,35
麹町,477,1237,5,0,0,0,0,2,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,70,100,86,63,55,48,43,40,45,30,22,18,22,15,15,10,13,10,3,8,10,15,13,7,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
永田町,478,1724,0,2,1,0,0,9,8,6,1,1,1,5,7,8,6,8,29,65,58,63,65,40,42,79,76,77,57,68,79,73,85,77,80,100,94,42,52,57,39,43,54,63,42,29,20,24,27,47,36,10,14,11,7,3,0,26,9,9,1,7,0,14,1,1,4,0,1,2,3,4,0,1,4,82
桜田門,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
銀座一丁目,480,731,5,0,0,0,0,3,1,1,1,0,1,5,6,13,9,7,13,20,35,32,30,57,42,49,53,70,66,74,76,70,100,86,62,54,48,43,39,45,29,22,19,22,14,14,10,12,10,3,9,10,15,12,6,10,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,35
新富町,481,760,5,0,0,0,0,3,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,58,42,50,53,70,66,74,76,71,100,86,63,55,48,43,40,46,30,22,18,22,15,15,11,13,11,3,8,11,15,13,6,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
月島,482,676,0,0,0,0,0,0,21,24,4,15,0,81,5,6,13,7,71,43,25,65,32,53,32,44,39,11,67,93,100,46,9,70,61,18,45,6,23,5,5,0,46,5,9,70,28,28,2,11,25,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,30
豊洲,483,1065,2,0,4,4,4,0,0,0,2,0,2,4,16,39,48,4,24,48,15,9,60,47,100,23,18,35,19,55,64,47,33,38,39,19,13,11,18,13,0,29,2,0,4,8,0,4,4,0,0,0,0,2,41,0,0,0,14,14,0,0,0,0,0,0,0,1,0,0,2,0,0,20,0,22
辰巳,484,499,8,2,0,0,1,0,1,9,21,32,46,22,33,15,30,36,21,70,58,76,53,75,85,80,100,83,77,94,71,61,54,33,32,29,22,26,29,21,18,2,15,1,0,18,15,11,63,1,0,2,5,1,0,5,2,2,5,7,4,0,1,2,1,0,0,0,0,0,1,0,0,2,2,19
半蔵門,485,1718,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,48,44,40,45,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
神保町,486,1984,2,0,0,0,5,3,0,0,1,4,4,0,1,4,12,43,69,51,29,71,79,42,27,39,58,82,100,72,86,36,66,87,61,74,66,45,49,58,59,69,29,59,59,25,47,53,29,26,35,29,9,4,0,41,35,17,17,4,7,24,1,1,0,2,1,0,0,7,0,0,0,5,5,79
水天宮前,487,1500,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,48,44,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
清澄白河,488,1684,0,0,0,0,0,0,0,0,8,27,15,1,24,17,3,9,3,2,100,26,30,15,14,44,12,20,22,29,29,23,20,19,14,18,13,8,9,5,4,2,0,7,5,0,0,0,1,0,34,0,3,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
住吉,489,1690,8,2,0,0,1,0,1,9,21,32,46,22,33,15,30,36,21,70,58,76,53,75,85,80,100,83,77,94,71,61,54,33,32,29,22,26,29,21,18,2,15,1,0,18,15,11,63,1,0,2,5,1,0,5,2,2,5,6,4,0,1,2,1,0,0,0,0,0,1,0,0,2,2,19
白金台,490,202,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,57,43,50,52,69,65,74,76,70,100,86,62,54,48,44,40,46,29,21,18,21,14,14,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36
白金高輪,491,525,5,0,0,0,0,3,1,1,1,0,1,5,7,13,9,7,13,20,36,32,30,57,42,49,52,70,66,74,76,71,100,86,63,55,48,44,40,45,29,22,18,22,14,14,11,12,11,3,8,11,15,12,7,11,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,36
麻布十番,492,1653,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,35,32,30,57,42,49,53,70,66,74,76,70,100,86,63,55,47,43,39,45,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,35
六本木一丁目,493,1607,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,43,40,45,30,22,18,22,14,14,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
東大前,494,554,5,0,0,0,0,2,1,1,1,0,1,5,7,13,9,7,13,20,35,32,30,57,42,50,53,70,66,74,75,70,100,85,62,55,47,43,39,45,29,22,18,22,14,14,11,12,11,3,9,11,15,12,7,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35
本駒込,495,438,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,21,35,32,30,57,42,50,52,70,65,73,76,71,100,86,63,55,47,43,39,45,29,21,18,21,14,14,10,13,10,3,8,10,15,13,6,10,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35
西ケ原,496,171,2,0,0,2,0,8,10,5,3,7,12,15,24,19,7,27,52,38,29,73,81,52,63,38,100,84,66,54,42,56,54,30,19,57,30,19,14,27,7,7,14,14,14,14,5,5,0,7,36,7,14,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23
王子神谷,497,733,2,0,0,2,0,8,10,6,3,6,12,15,24,20,8,27,52,38,30,73,81,52,63,38,100,84,66,55,42,57,55,30,20,57,30,20,14,27,8,6,14,14,14,14,6,6,0,8,36,6,14,9,3,2,0,2,2,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,24
志茂,498,245,2,0,0,2,0,8,10,5,3,6,12,15,24,20,7,27,53,38,29,73,82,53,64,38,100,84,66,55,42,56,55,31,20,57,31,20,13,27,7,6,14,14,13,13,5,5,0,7,36,6,13,9,3,2,0,2,2,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,23
赤羽岩淵,499,4943,0,0,0,0,0,5,2,0,0,14,8,9,9,15,2,27,100,85,48,4,41,39,22,21,13,41,5,20,37,43,20,9,9,37,24,5,6,5,2,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
雑司が谷,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西早稲田,501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東新宿,502,1604,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,48,44,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
北参道,503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西馬込,504,1495,3,0,0,1,1,0,0,15,21,0,4,8,13,33,22,47,64,29,41,38,47,55,39,11,13,24,51,38,38,12,69,100,18,25,14,24,3,0,10,7,0,4,6,7,0,0,0,0,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
馬込,505,511,3,0,0,1,0,3,3,4,9,9,11,3,21,11,17,28,45,38,55,67,79,89,100,77,81,93,89,82,71,46,62,55,35,31,20,27,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
戸越,506,395,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,83,70,46,61,55,35,31,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
高輪台,507,279,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,35,32,30,58,43,49,53,70,66,74,75,70,100,86,63,55,48,44,40,45,30,21,18,21,15,15,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,35
三田,508,1684,2,0,0,0,0,0,0,0,0,15,56,51,5,8,3,7,10,22,60,16,36,45,21,33,100,45,23,29,50,46,47,45,30,39,81,31,45,30,47,35,5,6,11,0,6,3,1,2,10,0,4,10,16,13,4,0,0,0,4,17,16,7,6,3,1,1,0,0,3,11,2,0,0,31
大門,509,935,19,1,4,4,0,0,0,0,0,0,0,0,27,15,16,16,31,42,1,18,26,19,47,33,56,45,20,100,83,45,32,39,58,16,4,17,55,58,0,20,28,8,21,28,27,0,0,0,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
宝町,510,600,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,33,31,57,42,50,53,70,66,74,76,71,100,86,63,55,48,44,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
東日本橋,511,915,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,53,3,34,100,84,46,34,45,44,83,28,61,76,23,35,65,24,41,59,19,27,3,17,20,1,63,64,15,5,4,5,7,6,0,0,0,0,0,0,0,44,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,11
蔵前,512,1357,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,70,100,85,63,55,47,43,40,45,30,22,19,22,15,15,10,12,10,3,8,10,15,12,7,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
本所吾妻橋,513,315,8,2,0,0,0,0,1,9,20,32,46,21,33,14,30,36,20,71,59,76,53,76,86,80,100,83,78,94,72,61,54,33,32,29,22,26,28,20,18,2,15,1,0,18,15,11,63,1,0,2,5,0,0,5,2,2,5,6,3,0,0,2,0,0,0,0,0,0,1,0,0,2,2,20
芝公園,514,600,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,33,31,57,43,50,53,70,66,74,76,71,100,86,63,55,48,44,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
御成門,515,915,5,0,0,0,0,3,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,46,30,22,19,22,14,14,11,13,11,3,8,11,15,13,6,11,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,36
内幸町,516,850,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,48,44,40,46,30,22,18,22,14,14,10,12,10,3,8,10,15,12,7,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
春日,517,2430,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,47,43,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
白山,518,1055,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,58,42,49,53,70,66,74,76,70,100,86,63,55,47,43,40,45,30,22,18,22,14,14,10,12,10,3,9,10,15,12,7,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
千石,519,584,5,0,0,0,0,2,1,1,1,1,1,5,7,13,9,7,13,20,35,32,30,57,42,50,53,70,66,73,76,71,100,85,63,54,47,44,39,45,29,22,19,22,14,14,10,13,10,3,8,10,15,13,7,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,35
西巣鴨,520,569,5,0,0,0,0,2,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,52,69,66,73,75,71,100,85,62,55,47,43,39,45,30,21,18,21,14,14,10,13,10,3,8,10,15,13,7,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
新板橋,521,604,2,0,0,2,0,8,10,5,3,6,12,15,25,20,7,27,52,38,29,73,81,52,63,38,100,83,66,54,43,56,54,30,20,57,30,20,13,27,7,6,14,14,13,13,5,5,0,7,36,6,13,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,24
板橋区役所前,522,686,2,0,0,2,0,8,10,5,3,6,12,15,24,19,8,27,53,38,30,73,82,53,63,38,100,84,66,55,43,56,55,31,19,58,31,19,13,27,8,6,14,14,13,13,5,5,1,8,37,6,13,9,3,2,0,2,2,0,3,0,1,2,4,0,1,1,1,1,0,0,0,1,1,23
板橋本町,523,696,2,0,0,2,0,8,10,5,3,6,12,15,25,19,8,27,52,38,29,72,81,52,63,38,100,83,65,55,42,56,55,31,19,57,31,19,13,27,8,6,14,14,13,13,5,5,1,8,36,6,13,9,3,2,0,2,2,0,3,0,1,2,4,0,1,1,1,1,0,0,0,1,1,23
本蓮沼,524,502,2,0,0,2,0,8,10,5,3,6,12,15,24,19,7,27,52,38,29,72,81,52,63,38,100,84,65,54,43,56,54,30,19,57,30,19,13,27,7,6,14,14,13,13,5,5,0,7,37,6,13,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23
志村坂上,525,610,2,0,0,2,0,8,10,5,3,6,12,15,24,20,8,27,52,38,30,73,81,52,63,38,100,84,66,55,42,56,55,30,20,58,30,20,13,27,8,6,14,14,13,13,5,5,0,8,37,6,13,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23
志村三丁目,526,1428,0,0,0,0,0,0,0,3,0,6,3,0,100,3,21,14,11,2,3,37,43,23,23,12,10,35,44,59,28,20,1,8,39,39,10,25,23,0,21,8,7,3,0,2,0,0,0,0,6,6,1,1,0,0,0,0,0,7,7,0,0,0,3,0,0,0,0,0,6,0,1,1,0,10
蓮根,527,384,2,0,0,2,0,8,10,5,3,6,13,15,25,20,7,27,52,38,29,72,81,52,63,38,100,83,65,54,42,56,54,30,20,57,30,20,13,27,7,6,14,14,13,13,5,5,0,7,36,6,13,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23
西台,528,535,2,0,0,2,0,8,10,5,3,6,12,15,24,20,8,27,52,38,29,72,81,52,63,38,100,83,65,54,42,56,54,31,20,57,31,20,14,27,8,6,14,14,14,14,5,5,0,8,37,6,14,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23
高島平,529,1585,3,3,0,8,0,0,2,2,8,19,40,41,37,51,16,54,23,24,20,11,21,14,55,100,95,16,22,39,9,9,1,24,9,0,0,13,21,3,45,15,4,33,10,3,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
新高島平,530,195,2,0,0,2,0,8,10,5,3,6,12,15,24,20,7,27,52,38,29,72,81,52,63,38,100,83,65,54,42,56,54,30,20,57,30,20,13,27,7,6,14,14,13,13,5,5,0,7,36,6,13,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23
西高島平,531,261,2,0,0,2,0,8,10,5,3,6,13,15,24,19,8,27,52,38,29,73,81,52,63,38,100,83,65,54,42,56,54,31,19,57,31,19,13,27,8,6,14,14,13,13,5,5,0,8,36,6,13,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23
曙橋,532,728,5,0,0,0,0,3,1,1,1,0,1,5,7,13,9,7,13,21,35,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,47,43,39,46,30,21,18,21,14,14,10,13,10,3,8,10,15,13,7,10,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,35
小川町,533,1056,52,0,10,0,54,3,15,74,74,32,0,20,100,9,0,28,22,2,12,2,0,9,2,0,17,45,38,33,3,5,11,13,34,10,41,49,10,22,24,36,43,25,29,33,45,23,60,45,24,54,62,57,37,25,3,14,17,11,2,2,5,1,0,19,10,11,0,2,9,0,7,0,3,29
岩本町,534,1030,5,0,0,0,0,3,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,43,40,46,30,22,19,22,14,14,10,13,10,3,9,10,15,13,6,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
馬喰横山,535,1554,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,13,100,8,5,5,11,8,16,36,16,16,14,22,23,12,45,59,19,34,33,18,8,4,0,4,14,0,1,0,11,10,1,0,9,1,0,0,6,2,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,84
浜町,536,431,5,0,0,0,0,3,1,1,1,0,1,5,6,13,9,7,13,20,35,32,30,58,42,49,53,70,66,74,76,70,100,86,63,54,48,44,39,45,29,22,19,22,14,14,10,12,10,3,9,10,15,12,6,10,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,35
森下,537,1051,1,1,0,3,0,0,0,0,5,2,14,43,0,26,9,6,13,29,34,20,17,9,27,34,56,93,100,78,92,63,63,66,21,64,90,0,72,9,1,0,10,31,0,0,1,4,3,0,0,0,1,1,13,0,0,25,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,6
菊川,538,419,8,2,0,0,0,0,1,9,21,31,46,21,33,15,31,36,21,70,58,76,52,75,85,80,100,84,78,94,72,62,54,33,32,29,22,26,28,21,18,2,15,1,0,18,15,11,63,1,0,2,5,0,0,5,2,2,5,6,3,0,0,2,0,0,0,0,0,0,1,0,0,2,2,19
西大島,539,478,8,2,0,0,1,0,1,9,20,32,46,21,33,15,30,36,20,70,58,76,52,75,85,80,100,83,77,93,71,61,54,33,32,29,22,26,29,20,18,2,15,1,0,18,15,11,62,1,0,2,5,1,0,5,2,2,5,6,3,0,1,2,1,0,0,0,0,0,1,0,0,2,2,19
大島,540,560,8,2,0,0,0,0,1,9,20,31,46,21,33,15,30,36,20,70,58,76,53,75,85,80,100,83,77,93,71,61,55,33,32,29,22,26,28,20,18,2,15,1,0,18,15,11,63,1,0,2,5,0,0,5,2,2,5,6,3,0,0,2,0,0,0,0,0,0,1,0,0,2,2,19
東大島,541,723,7,2,0,1,6,5,13,0,3,22,22,6,88,88,93,16,42,50,54,23,70,75,99,53,56,83,66,68,21,59,26,38,100,68,17,15,18,10,2,11,0,4,9,0,0,3,0,0,0,27,0,20,20,2,0,0,0,0,0,0,0,78,70,0,0,0,0,0,0,2,0,0,0,40
船堀,542,1324,3,2,0,0,2,0,0,10,1,55,0,50,18,21,0,36,17,24,31,94,42,72,61,32,31,76,36,31,69,56,24,50,24,0,32,22,54,9,17,0,0,17,37,100,85,2,0,0,11,3,0,2,0,3,0,4,0,19,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,12
一之江,543,1782,3,1,1,1,0,4,0,6,98,100,20,17,35,4,29,60,19,4,2,52,9,30,29,24,18,61,54,29,63,44,15,0,7,34,2,1,3,1,1,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
瑞江,544,2063,4,0,0,0,3,0,0,0,18,0,3,1,9,0,30,25,21,28,11,19,23,29,47,14,40,50,43,100,23,21,16,28,12,3,10,0,28,22,11,2,0,0,0,2,8,1,4,0,0,0,18,3,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,3
篠崎,545,668,8,2,0,0,1,0,1,9,20,32,46,22,33,14,30,36,20,70,58,76,53,76,86,80,100,83,77,94,72,61,54,33,32,29,22,26,29,20,18,2,15,1,0,18,15,11,63,1,0,2,5,1,0,4,2,2,5,6,3,0,1,2,1,0,0,0,0,0,1,0,0,2,2,19
三ノ輪橋,546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川一中前,547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川区役所前,548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川二丁目,549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒川七丁目,550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
町屋駅前,551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
町屋二丁目,552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東尾久三丁目,553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
熊野前,554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮ノ前,555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
